,Original text,True label,Predicted label,ANGER probability,DISGUST probability,FEAR probability,JOY probability,SADNESS probability,SURPRISE probability
5938,والله جريدة وسخه,ANGER,ANGER,0.9999992331256059,3.90655839990328e-07,2.6220436560184166e-10,1.2502112949423042e-07,2.49481607587113e-07,1.4536134247902991e-09
5939,الوسخة ليه نسه,ANGER,ANGER,0.9996439645404902,0.00021808064888290945,1.463735911174321e-07,2.0937628152327926e-05,0.00011605934025436172,8.114686290393744e-07
5940,خررررررررررررة عليكم جريدة وسخة,ANGER,ANGER,0.9999988111795158,4.193736480849219e-07,4.3696503122015086e-09,3.3232172053284677e-07,4.0889296154009293e-07,2.3862504762511888e-08
5941,دولة المعرصين,ANGER,ANGER,0.9998409357031877,5.778255275223386e-05,5.396300478762847e-07,1.613136357882065e-05,8.157375042326812e-05,3.0370000102859e-06
5942,انتو صفحه بنت كلب وسخه,ANGER,ANGER,0.9999999969713045,8.500315057867263e-10,1.7902731453805727e-13,2.7146253415597595e-12,2.1748059674965303e-09,9.630503197221341e-13
5943,هقول كلمه كبيره بلاش احنا مودبين واطي ووسخ وابن كلب كفايه,ANGER,ANGER,0.9999974682786006,1.4496596633758406e-06,3.894082973775177e-11,2.126939473187179e-09,1.0796661959377191e-06,2.296561905019103e-10
5944,حتى الطالب مسلمش من نظام العرص الشحات,ANGER,ANGER,0.9999706496119886,4.872816501978604e-07,4.710911280891111e-10,2.5954430777765685e-05,2.9008275507310864e-06,7.3769448774213825e-09
5945,الحيااااه بقااا لونها زفت ياولاااااااااد الوسخه,ANGER,ANGER,0.9984357668206942,0.0013710866195077599,5.123197077366448e-06,6.195412292183281e-05,9.892166222276332e-05,2.7147577579325373e-05
5946,يابن الوسخة,ANGER,ANGER,0.9998699560399809,4.957263761139594e-05,9.259156452397187e-07,2.767874393848525e-05,4.665567460215529e-05,5.210988222734366e-06
5947,بيبقى منظر ابن وسخة حرفيا,ANGER,ANGER,0.9999849194117496,7.0549945076583384e-06,4.754785533245707e-08,7.209772059384094e-07,7.001292193063843e-06,2.557764852708574e-07
5948,ياعيني علي الوسخ لما تبهدلو الايام,ANGER,ANGER,0.9997473245812079,8.027200007606892e-05,8.500438718290097e-09,5.7565001244764e-06,0.0001665933747349151,4.504342036393137e-08
5949,خليها تكلك انت أكبر المعرصين ايه الوساخه دى انت بتحامى لقتله,ANGER,ANGER,0.999999866458646,1.1980916114569706e-07,6.27203045214418e-15,3.721853435300402e-10,1.3359717455021223e-08,2.7742294464163217e-13
5950,احمى نفسك كويس يا ابن موزه العاهره وحكام قطر الخونه والارهابيين والوساخه والدعارة اتفوووووووووووو عليكم كلكم يا كلاب ياخونه ياشيوية خرفان وولاد كلب ومعرصين,ANGER,ANGER,0.9999999999999716,5.883918391799265e-17,3.119510327440588e-22,2.997898733581392e-18,3.2354421468004923e-14,1.134501405001936e-20
5951,معرصين والله,ANGER,ANGER,0.9998504345146211,7.705310423874926e-05,3.997762910628121e-08,2.390132546067974e-05,4.8346086761683356e-05,2.2499128891135543e-07
5952,عالم وسخه بنت وسخه,ANGER,ANGER,0.9999999994472724,2.3183219191202253e-10,6.0389202706985e-13,3.444550875585026e-11,2.8254800928753863e-10,3.297832856729683e-12
5953,جريده وسخة العين مبتحبش الاحسن منها,ANGER,ANGER,0.9999953011171223,2.7603819923656825e-06,1.4440206079096494e-08,1.746234409746387e-07,1.6729192728042734e-06,7.651796502726613e-08
5954,امال لو مكنتيش شبه الكلب الجربان يا ارشانة بلد وسخة,ANGER,ANGER,0.9999999275721221,5.774318937743733e-08,9.342900781777133e-15,1.530208224513265e-10,1.4531242283245383e-08,4.1952284758914635e-13
5955,لا حول ولا قوة إلا بالله تربيه وسخه,ANGER,ANGER,0.9999998751890906,6.3694918426635146e-09,8.062319693902472e-14,2.790479119301977e-11,1.1841322429495194e-07,2.0727203699225744e-13
5956,بتعمل سيت لنفسك عشان يقولو الممثل الوحيد اللي بيفكر ف جيش بلده هيا ناقصه ياولاد العرص,ANGER,ANGER,0.9999999990951807,4.481261262373308e-10,5.294874939291938e-15,2.0757898688736747e-11,4.358342165811376e-10,9.800511866223597e-14
5957,والله انتوا صفحه وسخه,ANGER,ANGER,0.9999997070608588,1.8968674784192934e-07,2.7450486136786042e-11,2.0876711248419662e-08,8.21983254145074e-08,1.4990612734919372e-10
5958,كسمك ياحمد يامصرى يامنيوك امك زانية فيك ياعرص,ANGER,ANGER,0.9999980365164823,9.304815902067946e-07,6.788411329127738e-09,2.610624455816846e-07,7.302467754233367e-07,3.4904292996314107e-08
5959,سدقوني انتو شويه معرصين انتو والاعلام الشبهكو,ANGER,ANGER,0.9999722527050335,2.500169307839466e-05,1.8650448758288113e-10,1.7986927553732248e-09,2.742643180227006e-06,9.735082678316443e-10
5960,انا مش عايز اقولك علي التقيله بقي الكورنر بيبقي ركنيه خخخخخخ حد ينده علي فرج عامر يشوف بايعلنا ايه ابن الوسخه,ANGER,ANGER,0.9999999939359441,1.5828771119105252e-11,2.8784691542884254e-23,2.334453189595142e-13,6.048000626144726e-09,7.118894116394e-20
5961,والعرص الكبير عقباااااله,ANGER,ANGER,0.9969239252310585,0.001966756586002563,1.5840812606988728e-05,0.0003776512796967456,0.0006280074999270613,8.781859070978223e-05
5962,ايه ده ده العندليب الله يرحمه اهو,ANGER,ANGER,0.9994867147610975,0.0004186271579119876,1.235402211034494e-12,2.196081914548104e-07,9.443829745312344e-05,1.7410951134426408e-10
5963,دلوقتي جددت أنظمتها و هتكلم صحابك بدقايق لكل الشبكات و نت بلا حدود سوشيال ومزيكا في أنظمة تختار منهم على حسب احتياجاتك أنظمة يومية و شهرية نظام جنيه اليومي لمدة ساعة دقيقة لكل الشبكات و نت بلا حدود سوشيال و مزيكا أول ميجا باقصى سرعة و من تقدر تشترك و نظام جنيه اليومي لمدة ساعة دقيقة لكل الشبكات و نت بلا حدود سوشيال و مزيكا أول ميجا باقصى سرعة و من تقدر تشترك و نظام جنيه الشهري هتستمتع ب دقيقة لكل الشبكات و نت بلا حدود سوشيال و مزيكا أول ميجا باقصى سرعة و من خلال تقدر تشترك باشتراك شهري ج و نظام جنيه الشهري هتستمتع ب دقيقة لكل الشبكات و نت بلا حدود سوشيال و مزيكا أول ميجا باقصى سرعة و من خلال تقدر تشترك باشتراك شهري ج و نظام جنيه الشهري هتستمتع ب جيجا تستخدمها على كل المواقع و ال و نت بلا حدود سوشيال و مزيكا و كمان دقيقة لكل الشبكات و من خلال من تقدر تشترك باشتراك شهري ج,JOY,JOY,5.879522996792427e-239,5.364120554311891e-215,6.754294958112908e-225,1.0,1.3041808706242438e-199,2.081393682270544e-220
5964,برهامي نفسه أوسخ مم العنتيل,ANGER,ANGER,0.9974221704113734,0.00134199727597654,7.752452203339405e-06,0.00023510382496344853,0.0009512728931871492,4.1703142296029184e-05
5965,متزعلش بس ممكن ترد عليه رد احسن من كده قولو لكم دينكم ولى دين بس,SADNESS,ANGER,0.5706631616074526,7.886172235080041e-06,4.806893629052939e-16,9.760801900840369e-07,0.4293279761401007,2.0018894087306164e-14
5966,كفايا حورات بقا حرام عليك قانون ابن وسخه كسم كسم القانون,ANGER,ANGER,0.9999999998309193,1.4903017044661834e-10,1.0897751970821767e-16,1.1479489573939249e-14,2.0040497708648224e-11,5.35585275469719e-16
5967,دول شهداء إنما التانين قتلي دوله معرصه,ANGER,ANGER,0.9999859206133782,9.240033975465964e-06,8.684883153766108e-09,1.675180754350487e-07,4.6178167008708524e-06,4.533298723756351e-08
5968,يا ابن الوسخه يا لاجججججججيء قطر بنت الوسخه وانت ابنها ي زباله البشر,ANGER,ANGER,1.0,6.659569766598973e-16,2.7550198715018863e-22,7.498837686645364e-18,4.702148223098786e-15,1.2003814966737414e-20
5969,لو تجميع فقط عيب انتم مصانع ضخمه مطلوب تصنيع كل المكونات الكباس موجود مصننع العاشر المبخر مواسير نحاس متداخل فها زعانف والمكثف شرحه الجسم بلاستيك لازم اسطمبات حقن والمصانع الحربيه فيها مكن حقن بلاستيك والمكثف الخارجى صاج مجلفن لو نسب التصنيع اعلى من اهلا وسهلا لو اقل من ذلك عيب عيب وسعره لا زم يكون اقل من المنافسين اقصد توشيبا كارير يونيون اير لكن لو اغلى يبقى فيه حاجه غلط المواتير تستورد والثرموستات والكابلرى والكنترول تصنع لو فيه اتفاق مصانع التكييف مع بعض ولن يتم ذلك اطلاقا لسابق محاولاتى فى مكونات البوتاجازات وسخانات الغاز ولن يقبل اى مصنع التعاون فى ذلك للعلم كل مصانع الاجهزه المنزليه فى مصربتجمع فقط وبتستنفذ العمله الصعبه وتعميق التصنيع المحلى يقلل الجمارك من الى اقل بكثير,ANGER,ANGER,0.9999998879502591,1.5558212349776755e-10,4.428654114923505e-34,6.239073741194989e-14,1.1189416696398e-07,8.175078337145185e-30
5970,كل سنه وحضرتك طيبه يا مدام داليدا يا بنت الوسخه,ANGER,ANGER,0.9999999885454542,6.332209158331331e-10,1.7662143214420003e-16,8.112788218277272e-10,1.0010034037492075e-08,7.930805205908855e-15
5971,دي راجل انضف منيكم يا جريده وسخه هي البلد دي اللي يقول الحق فيها يبقا عدو يا كلاب,ANGER,ANGER,1.0,6.142592917311414e-18,1.9916318014042757e-30,3.4218906113327704e-23,1.0968200811984387e-17,7.92803640538605e-29
5972,بتشتم مين يا كلب يا بن الكلب يا حيوان هو فيه اوسخ منكم يا منتنين,ANGER,ANGER,0.9999999999999716,2.7765101117542036e-15,5.482275848494314e-28,1.1918648923247835e-18,2.054151678803574e-14,6.1645335158596215e-25
5973,بطلو بقا ياشوية معرصين,ANGER,ANGER,0.9999760221465641,2.2483524287424152e-05,7.0279908647506905e-09,1.3362362255518657e-07,1.3152979268571328e-06,3.8379607863062696e-08
5974,يلا ياخروف ياوسخ عامل نفسك بنت ماانتم كبيركم لبس نقاب ولا هقولك يانعجه تبقى لايقه عليك,ANGER,ANGER,0.999999335213851,5.304681324684653e-07,6.119522919900064e-13,2.7729031740643843e-10,1.3403731635825076e-07,2.789401076436182e-12
5975,اللى مش عجباة البلد يخور منها خليها تنضف منكم يااوﻻد الوسخة يازبالة,ANGER,ANGER,0.9999995102732191,4.5803415010773375e-07,1.3654116038222086e-13,1.0875869753047297e-10,3.157513680895585e-08,8.593280513886934e-12
5976,رئيس المعرصين,ANGER,ANGER,0.9997679520969583,6.107995403951882e-05,5.704244093188244e-07,1.7051910984514983e-05,0.0001437146880665115,9.630925541228037e-06
5977,ياجريده وسخه وبنت وسخه وصاحبها ابن ستين وسخه انتو عاوزين ايه بظبط مصر كلها ملك للسودان والسودان كلها ملك مصر خليها تكلكم بقه ياولاد الشرموطه وتحيا مصر وتحيا السودان رغم انف الحاقدين وتاني تحيا مصر بشعبها وتحيا السودان بشعبها ياولاد الوسخه يامعرصين,ANGER,ANGER,1.0,1.864840508798484e-32,2.865157389373843e-45,4.446815326102369e-42,9.24056208574874e-38,3.504223227499557e-41
5978,هو خلاص معدشي غير الأخبار دي يا ولاد الوسخة,ANGER,ANGER,0.9999999960581718,3.728892672611603e-09,1.3825007519070327e-17,5.93483889815934e-12,2.0699452114011878e-10,6.9322083096183524e-15
5979,يا كدابين جريدة وسخه هاتو فيديو لكلامه يا اشكال وسخه,ANGER,ANGER,0.9999999999991616,5.2731376308614425e-14,2.4636106253323324e-18,3.5143331882098214e-14,7.54731527790433e-13,1.1062313183354878e-16
5980,كلامك رائع الجنسيه المصريه هي عباره عن ورقه وسخه تترمي ف زباله بس اخاف من الكلمه دي اتاخد ف اي تهمه أنا بحب مصر,ANGER,ANGER,0.9999999252696369,3.050604890262327e-08,9.306015668727281e-20,4.3537122926921403e-13,4.422387979161713e-08,9.417279891451042e-17
5981,القرضاوى إبن وسخة,ANGER,ANGER,0.9999591647648972,1.5168526768209845e-05,3.6651478648053324e-07,8.73785844048722e-06,1.4530443636609338e-05,2.0318914705686773e-06
5982,عريسها كبير المعرصين,ANGER,ANGER,0.9997077303477415,0.00010856555699259587,2.623252907044015e-06,6.253939377303847e-05,0.00010399861046915545,1.4542838116165127e-05
5983,فلوس المؤتمر الاقتصادي والمليارات بتاع ترعة السويس الجديده ظهرت البس ياعرص انت وهو وهيا,ANGER,ANGER,0.9993784156712436,0.0006205393926030367,6.065235166430146e-10,3.120746795037546e-07,6.809696513142667e-07,5.128529669080386e-08
5984,جريده وسخه,ANGER,ANGER,0.9999943643098915,4.254441956606648e-06,1.58928576698562e-08,4.750911599305062e-07,8.008202472388369e-07,8.944388678276714e-08
5985,كلهم اشكال وسخه نصابين وخربين البلد,ANGER,ANGER,0.999997824535136,2.037535124464218e-06,2.537815346885033e-10,3.068945456899178e-09,1.2250402860617274e-07,1.210298650901831e-08
5986,محاكم وسخه و للاسف استهتار بالأرض والدم,ANGER,ANGER,0.999595848483198,0.00017339727846869794,3.02360620325673e-06,3.656405708290203e-05,0.00017514462962273797,1.602194542444503e-05
5987,والله العرص بلحه مطبقها بقاله سنين ولا كلب قادر يتكلم,ANGER,ANGER,0.9999999772267218,3.2959473080014764e-09,4.21822416283119e-14,6.190621554818499e-11,1.9415274221263426e-08,1.0522793092340271e-13
5988,مش قادر اصدق ازاى بلد بحالها بقت معرصه,ANGER,ANGER,0.9999540005344185,4.598829777127681e-05,7.458799587642777e-12,1.8357991508014521e-09,8.825983712032049e-09,4.985663768163514e-10
5989,هههههه متعيطش ياعيد هو الحق يزعل أردوغان ابن وسخه ويستاهل,ANGER,ANGER,0.9999999692363848,9.509511969559099e-09,4.300235449102891e-12,5.679882412823156e-10,2.0617446474870975e-08,6.436427197679139e-11
5990,موش ده غفير قطر بنت الوسخه,ANGER,ANGER,0.9999999277524578,4.9960550547172255e-08,3.111373403950013e-12,3.010033108827868e-09,1.9224385040297024e-08,4.946105893630889e-11
5991,احنا انجاس ياعرص يابتاع العشش,ANGER,ANGER,0.9998916515864026,6.735937404828e-05,4.86402186785515e-07,2.065114575597679e-05,1.6711659347925575e-05,3.1398322610559364e-06
5992,يلا يا ابن الوسخه,ANGER,ANGER,0.999999971572596,2.231161026464048e-08,6.386678832329025e-13,6.557237141761832e-10,5.438503610979045e-09,2.092645541372424e-11
5993,عرصاوى المعرصاوى,ANGER,ANGER,0.9751227269125311,0.009483193554972057,0.00017712669130533754,0.0052949146701611995,0.008925181592280692,0.0009968565787491952
5994,اللهى تولعوا بجاز وسخ خربتوا البلد واحبطوا الشعب,ANGER,ANGER,0.9999989188607277,1.0608045860398796e-06,1.0529516128526355e-10,8.098687890375916e-10,1.8878116510686913e-08,5.414010705016062e-10
5995,اللة يخرب بتكم جريدة وسخة مش وراها غير لخبار التحرش والاغتصاب جتمكم القرف,ANGER,ANGER,0.9999998573783802,1.3558030825127307e-07,1.5603086188547519e-12,3.345208887959637e-09,3.3398545697507453e-09,3.5468079662721547e-10
5996,احا الهاندل كان ابن بطوطة,ANGER,ANGER,0.9985922127626936,0.0009162036187325786,5.369432845400309e-07,2.442532053201597e-05,0.00043484889905877415,3.177245570049068e-05
5997,أحسنت والله ياخي الموقع الوسخ ده فضحنا,ANGER,ANGER,0.9996739799849125,0.00028794880364176826,2.5776051520152732e-09,7.954887989203545e-06,3.007338243019314e-05,4.036342437460948e-08
5998,يعني مسلمين بس اللي بيعملوا ده عندك مسيحين اوسخ منهم بس عشان حكومه وصحف خايفه منهم بتكتم ع موضوع عشان مش يقولوا فتنه,ANGER,ANGER,0.9999999999621423,2.2177482880652614e-12,1.5672142380687598e-26,4.75913807688651e-14,3.558499595953102e-11,7.636065685970045e-24
5999,علي فكرة ياريت الاخبار الهم دي بلاش تنشروها لأنها تقرف ومش حتفيد بشئ,DISGUST,DISGUST,7.63978937000485e-05,0.9999233525748776,8.175153895352925e-14,4.089643548396505e-10,2.4912198652913063e-07,3.898596799523092e-13
6000,يبن الوسخه يا مقشف,ANGER,ANGER,0.9999921696705173,1.4679018053738984e-06,1.6387238473947635e-09,1.6824864940498721e-06,4.651455420168623e-06,2.684703773918096e-08
6001,ده انت راجل ابن وسخه,ANGER,ANGER,0.9999999909440902,4.130725446064185e-09,2.3394492115527535e-14,7.378491105241933e-11,4.8502435451686526e-09,1.132624139101732e-12
6002,احسن حاجه يادوله ياوسخه نقفل الجوامع,ANGER,ANGER,0.9822009510718491,0.01621835286118157,4.1589220762063476e-07,6.035193235175621e-05,0.0015177244493873683,2.2037930223097878e-06
6003,شكل الفقيهة مسيحية واش كتفتي في شي حاجة معروفة من زمااان الله يمسخكم,DISGUST,DISGUST,3.980011302390303e-07,0.9999983310492695,7.289032960608371e-13,6.653158349692792e-08,1.2041357295851032e-06,2.8155764108953763e-10
6004,انا بنت وسخه بس ابويا مش هيشوفنى كده يارب تكونى فهمتى اكيد مش هتفهمى لان ابوكى رماكى,ANGER,ANGER,0.9999999500734601,1.9200906325371617e-09,1.270752044651926e-19,4.075384177501014e-12,4.80023600510717e-08,1.4464136680865716e-15
6005,اللي بيشتموا دول ناس سافلة ودا عادي عند العرب الاجلاف رعاة الغنم بدو مين اللي اسياد المصريين ياعرص دول اخرهم يقطعوا الطريق ويسرقوا القوافل ويسرقوا وينهبوا دا تاريخهم الدموي,ANGER,ANGER,0.9999995280269877,4.769808591981105e-08,9.27915783555913e-16,2.113756774106157e-11,4.2425379069048e-07,3.4776538484401918e-15
6006,كسم ابن الفجره الى قل الخبر ده عاوز ايه من وراه يا معرصين يولاد الكلب,ANGER,ANGER,0.9999999999994742,8.121159423678438e-14,9.325198897981421e-25,9.567461486412448e-18,4.4664614177116917e-13,1.1650778038032374e-22
6007,هنعمل ايه مش عارفه كل حاجه ف حياتنا بقت تقرف كل الحياه,DISGUST,DISGUST,0.0001729695141300842,0.9998270158428347,4.346645487064542e-18,2.9763003396058948e-09,1.1666729549114842e-08,2.777085700637472e-16
6008,خربتوا البلد يا اشكال وسخه,ANGER,ANGER,0.9999997531497746,2.3096360989471485e-07,1.323641849478399e-12,1.0838142364967456e-09,1.4780118168940377e-08,2.1360992476935047e-11
6009,انت وكل خرفاااااااان بديعه وقردوخان وابن موززززززززززه اوسخ واحقر بني البشر,ANGER,ANGER,0.9999990566038734,5.038299251632596e-07,6.241518275891932e-10,1.8993576211383228e-07,2.3980384372659824e-07,9.202444579652596e-09
6010,بلد وسخة بجد بتاجر بى اى شىء,ANGER,ANGER,0.9999405052408501,5.940033551585722e-05,3.901269533569886e-10,5.643712924338124e-08,3.5560009839275305e-08,2.0363682371354314e-09
6011,كويس ان عمورة عارف ان الرقص حاجة بنت وسخة,ANGER,ANGER,0.9999998262319432,1.1018949478642051e-07,2.6009560892089278e-15,3.589718021243686e-12,6.357495046979358e-08,1.3173587307656824e-14
6012,كويس انك عارف عيب الحكومه المعرصه,ANGER,ANGER,0.9999532150277324,2.3335685904736916e-07,1.907413280986923e-10,1.4531635716082927e-07,4.6405097580487826e-05,1.0107292231679309e-09
6013,ومديونين لى بيهم يا حليتها حرامى ابن وسخه اوسخ جثه الشخصيه دى,ANGER,ANGER,0.9999999998579199,2.3857372192542783e-11,2.4013847196741842e-15,1.0086859105909469e-11,1.0809439410625797e-10,3.487667262354536e-14
6014,ما هتفضل تزيد طول ما الأشكال الوسخة انت و اللي زيك و النظام الغبى انتو اخاركم تتربطو جنب الحمير ودى احسن حل ليك انت و اللي زيك و ا لسيسى,ANGER,ANGER,1.0,9.899780627255095e-17,5.55184475869268e-27,1.4382681017483454e-19,1.3540192000688682e-15,1.9889151777742595e-25
6015,يا خبر دا الفكر الوهابي مالي الدنيا يعني ف البوست ده المسيحيين بتقولو عليهم ضحايا والبوست اللي قبله بتاع الناس اللي ماتت م الشرطه بتقولو عليهم شهداء اه يا جريده وسخه,ANGER,ANGER,1.0,1.3109949957349969e-17,2.4105332589185453e-34,1.0247715786008714e-23,4.718558454513647e-18,4.3906335044948045e-31
6016,صفحه وسخه انضفي بقي شويه,ANGER,ANGER,0.9999975712224732,2.051532349982933e-06,2.4690199282871783e-10,3.369439839442873e-08,3.3931936233641995e-07,3.9845156100442135e-09
6017,ما انا كنت بشتم ف سرى بس خلاص مش قادر من ولاد الوسخه دول,ANGER,ANGER,0.9999999983013765,1.035784305390615e-09,3.202196798343955e-22,4.4214691764319855e-14,6.627885759785753e-10,2.6800168514219614e-18
6018,ههههههههه قال مصروف قال هما اصلا مش لاقيين يروح المدرسه عشان ياخدو مصروف كسم سبيله العائله المعرصه بزيادة,ANGER,ANGER,0.9999999957370846,7.366241931570377e-10,3.4105564806211665e-16,4.718030240211017e-12,3.521550272571076e-09,9.805114663179818e-15
6019,للاسف ليه ماهو عندنا المعرصين كتير,ANGER,ANGER,0.9999988423145418,5.843079136369162e-07,2.5729392563612948e-11,1.6801669734344337e-08,5.56413807818003e-07,1.363388271310959e-10
6020,المعرص يبغي رز ماعندي روز,ANGER,ANGER,0.9967685899710992,0.0011284759773686377,4.5632873953195904e-05,0.0006919399777692277,0.0011198860667906497,0.0002454751330201238
6021,يا بن الكلب اعدمو بقي الاشكال بنت الوسخه دي بقي وريحو الشعب منهم والاطفال دي,ANGER,ANGER,0.999999999996902,2.495262499144226e-12,4.3597766324206956e-23,6.163807400635546e-16,5.974895226582856e-13,5.447046266297616e-21
6022,الى جهنب وبئس المصير يافاجر يابنت الوسخه يافاجر,ANGER,ANGER,0.9999263186155851,2.040166918338201e-05,1.373927953093393e-07,3.1702350440836964e-06,4.9265648410030675e-05,7.064389811623157e-07
6023,الفيديو اتمسح من يوتيوب ياشويه معرصين,ANGER,ANGER,0.9999240068715093,4.328455176794713e-06,6.469475697816234e-09,2.7251679466631546e-05,4.4303680039248464e-05,1.0284433182159201e-07
6024,اخلعي منهم دي عيله وسخه,ANGER,ANGER,0.9999967515687341,1.059937332896014e-06,3.6949426575081996e-10,7.171471459224548e-07,1.4689896547923447e-06,1.9876384320738847e-09
6025,نهايته قربت ابن الوسخة,ANGER,ANGER,0.9999968742299041,1.3951624465159544e-06,1.4536850486027115e-08,2.7639003235314737e-07,1.360295543581487e-06,7.938522288296749e-08
6026,قطر بنت ألوسخة,ANGER,ANGER,0.9999057615248529,3.466028883082716e-05,1.3958187408162592e-07,3.3276874537446225e-06,5.5337100407628056e-05,7.7381658217904e-07
6027,متقلقش كلها كام سنه والكل ياكل من الزباله بتاعت المعرصين الى واكلين البلد,ANGER,ANGER,0.9999994590691343,5.370930494388924e-07,3.095504792812406e-15,2.2475263630305573e-11,3.81494420607507e-09,3.9857277463085083e-13
6028,بعد ان اثبتت ان قضائكم عاهر وأن لا سيادة لمصر وان العرص بواب عند ترامب,ANGER,ANGER,0.9999999424701701,8.358167709368537e-09,3.854823632786006e-15,9.125819225404253e-13,4.9170671799252e-08,7.135058936891617e-14
6029,ممكن الكل يعمل للصفحه الوسخه دى,ANGER,ANGER,0.9999911804798358,3.901318999566943e-06,2.3458293503491997e-10,2.694940441367754e-07,4.6472294904217735e-06,1.2430438125796158e-09
6030,بنات بنتوسخة,ANGER,ANGER,0.9658330453907817,0.015755748741028194,9.809507129144153e-05,0.0029323927874664183,0.014828645837592934,0.0005520721718398525
6031,انا بصراحة جاي اشوف الكومنتات والناس بتشتمكم يا جريدة وسخة,ANGER,ANGER,0.999999976385212,5.699084145765777e-09,1.3806140940114799e-14,9.482497919540402e-11,1.7819825326404885e-08,1.0332250651587417e-12
6032,بنت وسخة,ANGER,ANGER,0.9999925937839588,2.004949593515709e-06,1.872418219003996e-08,5.597290065894539e-07,4.717434876174951e-06,1.0537838233348922e-07
6033,انت فرتكت الجبهه يابني تسلم والله دع عنك المعرصين والمنافقين,ANGER,ANGER,0.9996288754593137,0.00015260569572394988,7.30681871482747e-09,1.8587244929990976e-05,0.0001998149275587606,1.0936565511648379e-07
6034,دى حجه عاملها ترامب عشان يحتل سوريا هو مش فارق معاه اطفال ولا كيماوى ده يهودى ابن وسخه,ANGER,ANGER,0.9999999999333795,6.564412754716203e-11,1.2241237904321075e-22,1.2192515290575656e-15,9.828567776701817e-13,3.1673443251214843e-20
6035,الحكومه المصريه معرصه بنت وسخه تعامل السودان اكتر من كده,ANGER,ANGER,0.9999999998137383,1.7075101882368126e-10,2.6182531099817577e-17,2.676956166232415e-12,1.275983176899316e-11,7.406722242059896e-14
6036,الجريدة والله اعرص من مصطفي بكري وهي الاعلام الموجه من قبل الرئاسه المصريه,ANGER,ANGER,0.9999938026263968,5.367604625540238e-06,2.1448876435973895e-13,2.583173651212061e-07,5.714421951596298e-07,9.205755620914753e-12
6037,اخرسي بقي,ANGER,ANGER,0.9966353671782427,0.0013494113801378257,3.150531142120704e-06,0.0008476200902444559,0.001111257916231445,5.319290400163335e-05
6038,ينعلك وينعل أبوك كلب إبن كلب خربتها من قبل أنت وابوك وبعت مصر كلها لحسابك وحساب الشوية المعرصين أمثال عز وأبو العينين وسويرس وخليتوا الشعب عبيد للخليج وجاى تعمل إيه تانى وقول للشعب عندكم كام يا شويه لصوص,ANGER,ANGER,0.9999999999983515,3.106879207185628e-15,8.91328586709954e-24,3.489800369052079e-20,1.6589363468074947e-12,7.088672940604333e-21
6039,أوسخ جملة ممكن تقولها لأي حد حتى لو هو اللي دفعك تقوله كده بسبب تصرفاته أنا يئست منك خلاص انت مفيش منك فايدة,ANGER,ANGER,0.9999999991169375,1.2894639005322984e-13,1.9337087956480388e-26,5.8476908171937425e-15,8.829409610885548e-10,1.7348247873987107e-22
6040,كسم الحكومه علي كسم القانون علي كسم دي بلد معرصين,ANGER,ANGER,0.999999999964615,3.52820771233835e-11,2.2961946967020407e-20,2.113583255595518e-15,1.0415973554566411e-13,1.1456186660742552e-19
6041,انتو عارفين الغلطة مش غلطتكو والله الغلطة علي الشعب علشان حتة كلب يضيع مليون بحالهم يبقي العيب علينا علشان حتة كلب اسمو وزير تربيه وتعليم مضيع اجيال العيب علينا لو احنا ورناهم حجمهم ان هما نفرين بس من مليون هيمشو علي مزاجنا احنا عارفين انهم وسخين وساكتين حرس بلحة عارفين انو وسخ وساكتين مع ذلك بيحرسوة مع ان هو من غيرهم ولاحاجة الظابط بيسمع كلام اللواء وعارف انو وسخ واللواء بيسمع كلام الوزير وعارف انو وسخ مع ان الظابط واللواء مسمعوش كلام الوسخ وعرفوة حجمو هيبطل وساخة ما بالكو لو الطلاب كلهم مرحوش المدارس الوزير هيغير المنهج غصب عن عين امو غلطتنا ان احنا مش عارفين حجمنا,ANGER,ANGER,1.0,2.3350382791786372e-38,5.083186657326587e-78,8.774144910986523e-53,3.5083890128893767e-38,3.3833110833865995e-71
6042,انتو شوية معرصين كلكو في بعض سواءتحكيم نادي اهلي جمهور زباله زي الشخص صاحب البوست وبعدين ايه الجديد ما هي بلد ماشيه بالتعريص ع طول وربنا يعدي ال سنه دول ع خير,ANGER,ANGER,1.0,2.5730575140888945e-15,1.775813510671277e-30,1.753130220295748e-23,2.470019092216952e-17,3.933568649225401e-29
6043,بصرف النظر عن انها حكاية مبتذله الا ان انتو ولاد وسخه بصراحه,ANGER,ANGER,0.9999999962915496,3.812247408571736e-10,9.813075904173801e-17,4.121918209524782e-14,3.327179886776118e-09,4.275626053616753e-15
6044,والله جريدة بنت وسخه بتاعت فتنه وبس مش اكتر,ANGER,ANGER,0.9999999997830429,1.799127674130477e-10,3.201382272348722e-17,1.256788814017111e-12,3.5765746023746613e-11,1.8971183782219358e-14
6045,كل شويه نقول الاعدام فورا لما اتعدمنا العافيه حاجه تقرف ولا حياة لمن تنادي,DISGUST,DISGUST,8.886294909011735e-08,0.9999998668995094,1.1617606668600842e-15,1.2690925283932347e-11,4.4224848370080525e-08,2.728722650423798e-15
6046,اوسخ واحد,ANGER,ANGER,0.9996990597809321,0.0001232679934925362,1.2117865316491598e-07,1.8112194825770912e-05,0.00015875686714687367,6.81984949423449e-07
